Vdr_Id	Acentrella lapponica	Acilius sp.	Acroloxus lacustris	Aeshna sp.	Agabus sp.	Agapetus sp.	Agraylea sp.	Agrypnia sp.	Ameletus inopinatus	Amphinemura borealis	Amphinemura sp.	Amphinemura standfussi	Amphinemura sulcicollis	Anabolia sp.	Ancylus fluviatilis	Anisus spirorbis	Anisus vortex	Anodonta sp.	Apatania sp.	Aphelocheirus aestivalis	Arctopsyche ladogensis	Arcynopteryx compacta	Argyroneta aquatica	Asellus aquaticus	Astacus astacus	Atherix ibis	Athripsodes albifrons	Athripsodes aterrimus	Athripsodes cinereus	Athripsodes sp.	Baetidae Gen. sp.	Baetis buceratus	Baetis fuscatus	Baetis macani	Baetis rhodani	Baetis sp.	Baetis subalpinus	Baetis vernus	Bathyomphalus contortus	Beraeodes minuta	Bithynia tentaculata	Brachycentrus subnubilus	Brachycera Gen. sp.	Brachyptera braueri	Brachyptera risi	Brachyptera sp.	Caenis horaria	Caenis luctuosa	Caenis rivulorum	Caenis sp.	Calopteryx splendens	Calopteryx virgo	Capnia sp.	Capnopsis schilleri	Centroptilum luteolum	Ceraclea annulicornis	Ceraclea dissimilis	Ceraclea nigronervosa	Ceraclea sp.	Ceratopogonidae Gen. sp.	Chaoborus sp.	Cheumatopsyche lepida	Cheumatopsyche nevae	Chimarra marginata	Chironomidae Gen. sp.	Chrysomelidae Gen. sp.	Cloeon inscriptum	Coenagrion sp.	Coenagrionidae Gen. sp.	Colymbetes sp.	Cordulegaster boltonii	Cordulegastridae Gen. sp.	Cordulia aenea	Corduliidae Gen. sp.	Corixidae Gen. sp.	Culicidae Gen. sp.	Curculionidae Gen. sp.	Cyrnus flavidus	Cyrnus sp.	Cyrnus trimaculatus	Dendrocoelidae Gen. sp.	Dina lineata	Dinocras cephalotes	Diura bicaudata	Diura nanseni	Dixa sp.	Dolichopodidae Gen. sp.	Dytiscidae Gen. sp.	Ecclisopteryx dalecarlica	Ecnomus tenellus	Elmis aenea	Elodes sp.	Empididae Gen. sp.	Ephemera danica	Ephemera sp.	Ephemera vulgata	Ephemerella aroni	Ephemerella mucronata	Ephemerella sp.	Ephydridae Gen. sp.	Erpobdella octoculata	Erpobdella testacea	Erpobdellidae Gen. sp.	Erythromma najas	Galba truncatula	Gammarus lacustris	Gammarus pulex	Gammarus sp.	Gerridae Gen. sp.	Glossiphonia complanata	Glossiphonia sp.	Glossiphoniidae Gen. sp.	Glossosoma sp.	Glossosomatidae Gen. sp.	Glyphotaelius pellucidus	Goera pilosa	Goeridae Gen. sp.	Gomphidae Gen. sp.	Gyraulus acronicus	Gyraulus albus	Gyraulus crista	Gyraulus sp.	Gyrinidae Gen. sp.	Gyrinus sp.	Haemopis sanguisuga	Halesus sp.	Haliplidae Gen. sp.	Helobdella stagnalis	Hemiclepsis marginata	Heptagenia dalecarlica	Heptagenia sulphurea	Heptageniidae Gen. sp.	Hippeutis complanatus	Holocentropus dubius	Holocentropus picicornis	Hydatophylax infumatus	Hydrachnidia Gen. sp.	Hydraena sp.	Hydrophilidae Gen. sp.	Hydroporus sp.	Hydropsyche angustipennis	Hydropsyche pellucidula	Hydropsyche saxonica	Hydropsyche silfvenii	Hydropsyche siltalai	Hydropsychidae Gen. sp.	Hydroptila sp.	Hydroptilidae Gen. sp.	Hydrozoa Gen. sp.	Hyphydrus sp.	Ibisia marginata	Ilybius sp.	Ischnura sp.	Isogenus nubecula	Isoperla difformis	Isoperla grammatica	Isoperla obscura	Isoperla sp.	Ithytrichia lamellaris	Ithytrichia sp.	Kageronia fuscogrisea	Lepidoptera Gen. sp.	Lepidostoma hirtum	Leptoceridae Gen. sp.	Leptophlebia sp.	Leptophlebiidae Gen. sp.	Leucorrhinia sp.	Leuctra digitata	Leuctra fusca	Leuctra hippopus	Leuctra nigra	Leuctra sp.	Libellulidae Gen. sp.	Limnephilidae Gen. sp.	Limnephilini Gen. sp.	Limnephilus sp.	Limnius volckmari	Limoniidae Gen. sp.	Lymnaea stagnalis	Lymnaeidae Gen. sp.	Lype phaeopa	Lype reducta	Micrasema gelidum	Micrasema setiferum ssp.	Micropterna lateralis	Micropterna sequax	Molanna angustata	Molannidae Gen. sp.	Molannodes tinctus	Muscidae Gen. sp.	Mysis relicta	Mystacides azurea	Mystacides sp.	Myxas glutinosa	Nebrioporus sp.	Nematoda Gen. sp.	Nematomorpha Gen. sp.	Nemotaulius punctatolineatus	Nemoura avicularis	Nemoura cinerea	Nemoura sp.	Nemouridae Gen. sp.	Nemurella pictetii	Nepa cinerea	Neureclipsis bimaculata	Nigrobaetis digitatus	Nigrobaetis niger	Notidobia ciliaris	Notonecta sp.	Oecetis notata	Oecetis ochracea	Oecetis testacea	Oligochaeta Gen. sp.	Oligostomis reticulata	Onychogomphus forcipatus ssp.	Ophiogomphus sp.	Orectochilus villosus	Oreodytes sp.	Oulimnius sp.	Oulimnius troglodytes	Oulimnius tuberculatus	Oxyethira sp.	Pacifastacus leniusculus	Paraleptophlebia sp.	Pericoma sp.	Perlodes dispar	Perlodidae Gen. sp.	Philopotamus montanus ssp.	Phryganea bipunctata	Phryganea grandis	Phryganeidae Gen. sp.	Physa fontinalis	Physidae Gen. sp.	Piscicola geometra	Pisidium sp.	Planariidae Gen. sp.	Planorbidae Gen. sp.	Planorbis sp.	Platambus sp.	Platycnemis pennipes	Plectrocnemia conspersa	Plectrocnemia sp.	Polycentropodidae Gen. sp.	Polycentropus flavomaculatus	Polycentropus irroratus	Polycentropus sp.	Porhydrus sp.	Potamophylax sp.	Potamopyrgus sp.	Procloeon bifidum	Protonemura meyeri	Protonemura sp.	Psychodidae Gen. sp.	Psychomyiidae Gen. sp.	Ptychoptera sp.	Pyrrhosoma nymphula	Radix balthica	Radix labiata	Radix sp.	Rhithrogena sp.	Rhyacophila fasciata	Rhyacophila nubila	Rhyacophila sp.	Sciomyzidae Gen. sp.	Scirtidae Gen. sp.	Semblis atrata	Semblis phalaenoides	Sericostoma personatum	Sericostomatidae Gen. sp.	Serratella ignita	Setodes argentipunctellus	Sialis fuliginosa	Sialis lutaria	Sialis sp.	Silo pallipes	Simuliidae Gen. sp.	Siphlonuridae Gen. sp.	Siphonoperla burmeisteri	Sisyra sp.	Somatochlora sp.	Sphaerium sp.	Spongillidae Gen. sp.	Stagnicola sp.	Stenophylax permistus	Tabanidae Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx nebulosa	Theodoxus fluviatilis	Theromyzon tessulatum	Tinodes waeneri	Tipulidae Gen. sp.	Triaenodes sp.	Turbellaria Gen. sp.	Unio sp.	Unionidae Gen. sp.	Valvata cristata	Valvata macrostoma	Valvatidae Gen. sp.	Viviparidae Gen. sp.	Wormaldia subnigra
116	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	37	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	50	0	9	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0
117	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
119	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	36	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	2	0	0	0	0	0	0	23	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	40	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
120	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	62	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	35	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	91	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	4	0	8	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
126	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	11	0	0	0	0	155	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	21	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	2	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	2	0	0	0	0	26	0	0	0	0	0	2	0	0	0	1	0	0	0	300	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
127	0	0	0	0	0	88	0	0	0	25	14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	3	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	40	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	3	0	0	0	0	0	0	0	0	0	0	8	0	0	93	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0	7	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0	0	7	0	0	0	0	0	0	0	12	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	0	0	0	0	0	0	0	0	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	4	0	0	0	0	0	0	2	57	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
129	0	0	0	0	0	2	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	11	2	0	0	0	0	0	15	2	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9	0	5	1	0	0	0	55	0	0	0	11	0	0	5	1	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	58	0	0	0	0	0	16	0	0	0	0	0	0	0	3	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	1	0	16	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0
130	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	38	0	3	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	1	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
132	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	0	0	2	0	0	19	1	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	91	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	1	0	0	0	0	0	0	0	55	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
